latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
33.497364,126.53465,63.0,32400,Asia/Seoul,GMT+9

time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),cloud_cover (%),shortwave_radiation (W/m²),wind_speed_10m (km/h),wind_direction_10m (°)
2025-05-15T20:00,20.6,100,0.10,100,1.0,4.9,147
2025-05-15T21:00,20.6,100,0.00,100,0.0,5.8,166
2025-05-15T22:00,21.2,100,0.10,100,0.0,4.4,145
2025-05-15T23:00,20.6,100,0.10,100,0.0,5.8,150
2025-05-16T00:00,20.6,100,0.10,100,0.0,5.2,168
2025-05-16T01:00,20.8,98,0.00,100,0.0,7.3,157
2025-05-16T02:00,21.0,96,0.00,100,0.0,8.0,155
2025-05-16T03:00,20.9,96,0.00,100,0.0,8.0,160
2025-05-16T04:00,20.7,96,0.00,100,0.0,6.7,172
2025-05-16T05:00,20.6,97,0.00,100,0.0,5.5,167
2025-05-16T06:00,20.3,98,0.00,100,2.0,4.7,162
2025-05-16T07:00,20.7,99,0.00,100,26.0,5.6,173
2025-05-16T08:00,21.5,98,0.00,100,56.0,5.8,150
2025-05-16T09:00,21.8,99,0.10,100,49.0,5.5,128
2025-05-16T10:00,20.8,100,0.30,100,138.0,1.7,32
2025-05-16T11:00,21.3,97,0.20,100,105.0,9.3,119
2025-05-16T12:00,21.5,100,0.90,100,77.0,15.5,108
2025-05-16T13:00,20.7,98,2.80,100,74.0,14.4,126
2025-05-16T14:00,20.6,99,4.50,100,119.0,13.6,110
2025-05-16T15:00,20.6,96,7.40,100,72.0,20.6,136
2025-05-16T16:00,21.9,90,8.10,100,50.0,29.0,181
2025-05-16T17:00,21.4,90,5.90,100,65.0,15.8,221
2025-05-16T18:00,21.4,88,0.60,100,27.0,23.0,186
2025-05-16T19:00,20.8,91,0.70,100,12.0,20.3,203
2025-05-16T20:00,21.3,88,0.60,100,1.0,27.0,206
2025-05-16T21:00,21.5,89,0.20,100,0.0,29.8,212
2025-05-16T22:00,20.8,85,0.00,100,0.0,35.0,221
2025-05-16T23:00,20.0,85,0.00,100,0.0,34.9,228
2025-05-17T00:00,19.8,81,0.00,84,0.0,34.4,223
2025-05-17T01:00,18.8,85,0.00,97,0.0,34.2,228
2025-05-17T02:00,18.0,87,0.00,100,0.0,35.5,229
2025-05-17T03:00,17.4,89,0.00,100,0.0,35.4,229
2025-05-17T04:00,17.4,91,0.00,100,0.0,32.9,236
2025-05-17T05:00,17.2,92,0.00,100,0.0,28.7,233
2025-05-17T06:00,17.4,91,0.00,100,5.0,25.3,234
2025-05-17T07:00,18.4,86,0.00,99,78.0,20.3,235
2025-05-17T08:00,19.8,79,0.00,99,270.0,18.7,244
2025-05-17T09:00,20.6,77,0.00,99,453.0,17.2,257
2025-05-17T10:00,20.9,84,0.00,99,635.0,12.0,279
2025-05-17T11:00,20.7,86,0.00,90,761.0,16.9,284
2025-05-17T12:00,20.7,85,0.00,94,890.0,17.5,271
2025-05-17T13:00,21.8,82,0.00,98,938.0,16.0,271
2025-05-17T14:00,22.6,80,0.00,54,887.0,12.8,265
2025-05-17T15:00,22.7,82,0.00,100,820.0,12.7,277
2025-05-17T16:00,22.8,82,0.00,99,628.0,10.0,264
2025-05-17T17:00,22.9,81,0.00,27,368.0,7.7,246
2025-05-17T18:00,22.8,83,0.00,96,289.0,4.9,253
2025-05-17T19:00,21.1,91,0.00,48,100.0,6.6,213
2025-05-17T20:00,20.4,85,0.00,22,6.0,11.3,227
2025-05-17T21:00,20.3,73,0.00,20,0.0,21.2,228
2025-05-17T22:00,19.4,71,0.00,77,0.0,19.4,237
2025-05-17T23:00,19.6,81,0.00,100,0.0,17.0,234
2025-05-18T00:00,18.4,90,0.00,100,0.0,18.2,261
2025-05-18T01:00,17.0,98,0.10,100,0.0,18.1,259
2025-05-18T02:00,16.1,99,0.20,100,0.0,13.6,255
2025-05-18T03:00,15.9,99,0.10,100,0.0,10.4,272
2025-05-18T04:00,15.2,98,0.00,100,0.0,8.0,297
2025-05-18T05:00,15.0,96,0.00,100,0.0,6.9,276
2025-05-18T06:00,14.5,97,0.00,100,3.0,7.0,282
2025-05-18T07:00,14.4,94,0.00,100,55.0,8.8,293
2025-05-18T08:00,14.1,93,0.00,100,125.0,10.1,292
2025-05-18T09:00,14.9,89,0.00,97,345.0,9.6,300
2025-05-18T10:00,16.1,83,0.00,87,494.0,8.6,301
2025-05-18T11:00,16.8,76,0.00,92,764.0,10.3,310
2025-05-18T12:00,17.1,71,0.00,100,861.0,9.7,309
2025-05-18T13:00,16.5,75,0.00,100,609.0,7.5,314
2025-05-18T14:00,17.4,70,0.00,100,755.0,7.4,315
2025-05-18T15:00,18.3,64,0.00,100,808.0,5.9,317
2025-05-18T16:00,17.8,69,0.00,92,537.0,5.7,319
2025-05-18T17:00,18.2,70,0.00,84,475.0,4.1,319
2025-05-18T18:00,17.4,76,0.00,88,235.0,3.7,309
2025-05-18T19:00,16.6,81,0.00,100,90.0,3.0,308
2025-05-18T20:00,15.5,89,0.00,98,6.0,2.2,185
2025-05-18T21:00,15.3,92,0.00,97,0.0,0.9,180
2025-05-18T22:00,15.7,85,0.00,100,0.0,5.8,272
2025-05-18T23:00,15.2,90,0.00,100,0.0,3.5,219
2025-05-19T00:00,15.6,87,0.00,98,0.0,3.5,189
2025-05-19T01:00,14.9,84,0.00,95,0.0,2.3,209
2025-05-19T02:00,15.3,74,0.00,2,0.0,2.8,230
2025-05-19T03:00,15.1,60,0.00,0,0.0,0.5,180
2025-05-19T04:00,15.3,50,0.00,66,0.0,0.5,180
2025-05-19T05:00,15.4,31,0.00,59,0.0,4.0,177
2025-05-19T06:00,17.1,34,0.00,36,5.0,3.2,177
2025-05-19T07:00,18.8,55,0.00,100,100.0,5.5,169
2025-05-19T08:00,20.9,71,0.00,86,142.0,6.4,198
2025-05-19T09:00,22.3,79,0.00,64,294.0,9.2,187
2025-05-19T10:00,22.7,90,0.00,6,589.0,4.6,135
2025-05-19T11:00,23.6,87,0.00,1,792.0,5.8,97
2025-05-19T12:00,24.2,87,0.00,1,904.0,4.0,72
2025-05-19T13:00,24.0,89,0.00,28,938.0,4.9,57
2025-05-19T14:00,24.1,88,0.00,38,908.0,6.5,58
2025-05-19T15:00,24.0,87,0.00,11,816.0,6.6,69
2025-05-19T16:00,23.9,91,0.00,36,671.0,4.7,83
2025-05-19T17:00,23.7,94,0.00,18,493.0,4.7,106
2025-05-19T18:00,22.9,98,0.00,95,257.0,6.0,119
2025-05-19T19:00,21.6,100,0.00,100,103.0,7.1,128
2025-05-19T20:00,20.5,97,0.00,100,6.0,7.9,145
2025-05-19T21:00,20.2,93,0.00,100,0.0,7.7,143
2025-05-19T22:00,20.7,94,0.00,100,0.0,7.6,146
2025-05-19T23:00,20.7,93,0.00,87,0.0,8.3,156
2025-05-20T00:00,20.3,93,0.00,99,0.0,9.3,148
2025-05-20T01:00,19.6,93,0.00,100,0.0,10.3,147
2025-05-20T02:00,19.4,93,0.00,99,0.0,10.9,149
2025-05-20T03:00,19.8,91,0.00,97,0.0,11.7,155
2025-05-20T04:00,19.6,92,0.00,99,0.0,11.6,154
2025-05-20T05:00,19.3,92,0.00,95,0.0,10.4,144
2025-05-20T06:00,19.5,90,0.00,80,7.0,8.1,145
2025-05-20T07:00,21.3,91,0.00,92,104.0,6.2,131
2025-05-20T08:00,22.7,90,0.00,10,254.0,3.5,111
2025-05-20T09:00,23.0,99,0.00,31,393.0,4.5,74
2025-05-20T10:00,23.4,96,0.00,60,449.0,8.8,71
2025-05-20T11:00,24.0,98,0.00,36,658.0,7.7,66
2025-05-20T12:00,24.2,100,0.00,31,683.0,5.7,44
2025-05-20T13:00,24.9,100,0.00,30,831.0,6.6,26
2025-05-20T14:00,24.9,100,0.00,100,765.0,5.1,342
2025-05-20T15:00,24.0,100,0.00,100,532.0,5.4,20
2025-05-20T16:00,23.9,98,0.00,100,403.0,5.9,55
2025-05-20T17:00,23.5,99,0.00,100,216.0,5.5,73
2025-05-20T18:00,23.3,99,0.00,100,124.0,2.8,101
2025-05-20T19:00,22.7,100,0.00,100,36.0,1.6,117
2025-05-20T20:00,22.4,100,0.00,100,3.0,1.7,162
2025-05-20T21:00,22.0,100,0.10,100,0.0,2.1,255
2025-05-20T22:00,19.9,100,0.20,98,0.0,6.3,114
2025-05-20T23:00,19.7,100,0.10,99,0.0,6.9,113
2025-05-21T00:00,19.6,100,0.00,96,0.0,5.9,130
2025-05-21T01:00,20.2,100,0.00,100,0.0,5.2,158
2025-05-21T02:00,20.2,100,0.00,100,0.0,4.5,217
2025-05-21T03:00,20.4,100,0.00,100,0.0,4.1,193
2025-05-21T04:00,20.3,100,0.00,100,0.0,4.4,212
2025-05-21T05:00,19.6,100,0.00,100,0.0,4.7,176
2025-05-21T06:00,19.5,100,0.00,98,6.0,5.0,145
2025-05-21T07:00,21.2,100,0.00,94,75.0,5.4,98
2025-05-21T08:00,22.2,100,0.00,100,180.0,6.8,90
2025-05-21T09:00,23.2,100,0.00,100,229.0,4.0,69
2025-05-21T10:00,23.3,88,0.00,100,159.0,16.3,113
2025-05-21T11:00,23.1,94,0.70,100,112.0,13.0,114
2025-05-21T12:00,22.8,100,2.30,100,122.0,12.3,115
2025-05-21T13:00,22.7,100,2.90,100,121.0,10.7,104
2025-05-21T14:00,22.5,100,3.00,100,107.0,8.6,112
2025-05-21T15:00,22.0,100,2.40,100,55.0,8.3,103
2025-05-21T16:00,20.9,100,1.90,100,117.0,13.3,71
2025-05-21T17:00,20.3,100,0.70,100,129.0,14.1,83
2025-05-21T18:00,19.7,100,0.10,100,63.0,6.7,74
2025-05-21T19:00,19.3,100,0.00,100,14.0,8.2,99
2025-05-21T20:00,19.7,100,0.00,100,2.0,7.2,104
2025-05-21T21:00,19.3,100,0.00,100,0.0,7.1,81
2025-05-21T22:00,19.2,100,1.30,100,0.0,3.1,62
2025-05-21T23:00,18.9,100,0.80,100,0.0,1.4,180
2025-05-22T00:00,19.8,99,0.30,100,0.0,4.5,196
2025-05-22T01:00,19.4,100,0.10,100,0.0,4.8,222
2025-05-22T02:00,19.5,100,0.10,100,0.0,5.8,194
2025-05-22T03:00,19.9,100,0.00,100,0.0,4.8,205
2025-05-22T04:00,19.4,100,0.00,100,0.0,4.6,261
2025-05-22T05:00,19.2,100,0.00,100,0.0,6.3,255
2025-05-22T06:00,19.5,100,0.00,100,4.0,5.9,211
2025-05-22T07:00,19.8,100,0.00,100,58.0,6.1,265
2025-05-22T08:00,19.8,100,0.10,100,98.0,6.5,236
2025-05-22T09:00,21.0,95,0.00,99,200.0,4.0,240
2025-05-22T10:00,22.7,98,0.00,30,516.0,2.2,261
2025-05-22T11:00,22.9,100,0.00,26,697.0,2.4,306
2025-05-22T12:00,22.8,99,0.00,45,795.0,6.7,322
2025-05-22T13:00,21.8,97,0.00,100,816.0,9.1,304
2025-05-22T14:00,22.4,90,0.00,77,764.0,7.9,286
2025-05-22T15:00,21.9,92,0.00,88,560.0,7.9,297
2025-05-22T16:00,22.0,90,0.00,49,411.0,5.9,293
2025-05-22T17:00,21.5,94,0.00,46,381.0,7.1,319
2025-05-22T18:00,20.1,97,0.00,100,235.0,5.7,332
2025-05-22T19:00,19.2,98,0.00,100,74.0,5.0,21
2025-05-22T20:00,19.0,97,0.00,100,4.0,5.5,54
2025-05-22T21:00,19.5,95,0.00,100,0.0,5.5,77
2025-05-22T22:00,19.5,100,0.00,100,0.0,8.5,107
2025-05-22T23:00,19.6,100,0.00,100,0.0,6.1,118
2025-05-23T00:00,19.7,100,0.00,100,0.0,4.4,153
2025-05-23T01:00,19.7,100,0.10,100,0.0,3.3,119
2025-05-23T02:00,19.5,100,0.60,100,0.0,1.9,304
2025-05-23T03:00,19.2,100,0.80,100,0.0,8.1,102
2025-05-23T04:00,18.7,100,0.00,100,0.0,11.9,96
2025-05-23T05:00,18.3,100,0.00,100,0.0,13.2,95
2025-05-23T06:00,18.1,100,0.00,100,3.0,14.0,97
2025-05-23T07:00,18.0,99,0.00,100,41.0,16.0,99
2025-05-23T08:00,18.5,94,0.00,100,123.0,18.2,102
2025-05-23T09:00,19.0,91,0.00,100,184.0,19.2,97
2025-05-23T10:00,18.6,89,0.00,100,179.0,23.6,100
2025-05-23T11:00,18.9,87,0.00,100,181.0,21.9,106
2025-05-23T12:00,19.0,87,0.00,100,165.0,21.7,101
2025-05-23T13:00,18.9,87,0.00,100,156.0,21.3,95
2025-05-23T14:00,18.8,85,0.00,100,153.0,21.6,101
2025-05-23T15:00,18.6,86,0.30,100,125.0,19.9,99
2025-05-23T16:00,18.0,93,1.00,100,75.0,19.3,98
2025-05-23T17:00,17.5,97,3.70,100,60.0,20.4,98
2025-05-23T18:00,17.0,97,1.60,100,31.0,21.8,101
2025-05-23T19:00,17.0,97,0.70,100,16.0,19.1,99
2025-05-23T20:00,17.0,95,0.10,100,2.0,21.8,103
2025-05-23T21:00,17.0,95,0.00,100,0.0,22.2,101
2025-05-23T22:00,17.2,96,0.20,100,0.0,21.1,97
2025-05-23T23:00,17.2,96,0.20,100,0.0,19.9,99
2025-05-24T00:00,17.0,98,0.20,100,0.0,15.3,87
2025-05-24T01:00,16.9,98,0.40,100,0.0,15.9,85
2025-05-24T02:00,16.6,98,0.50,100,0.0,16.0,75
2025-05-24T03:00,15.9,98,1.30,100,0.0,20.3,77
2025-05-24T04:00,15.6,96,0.20,100,0.0,22.0,90
2025-05-24T05:00,15.5,96,0.30,100,0.0,16.1,106
2025-05-24T06:00,15.5,94,0.10,100,2.0,16.6,91
2025-05-24T07:00,15.5,94,0.10,100,29.0,13.7,88
2025-05-24T08:00,15.4,94,0.10,100,47.0,9.8,85
2025-05-24T09:00,15.6,92,0.10,100,98.0,10.1,85
2025-05-24T10:00,15.6,93,0.50,100,129.0,10.3,52
2025-05-24T11:00,15.8,91,0.20,100,180.0,10.3,49
2025-05-24T12:00,15.5,92,0.20,100,158.0,9.0,23
2025-05-24T13:00,15.7,89,0.10,100,210.0,6.2,36
2025-05-24T14:00,16.5,83,0.00,100,296.0,2.6,39
2025-05-24T15:00,16.8,80,0.00,100,301.0,4.7,270
2025-05-24T16:00,16.7,82,0.00,90,335.0,10.6,281
2025-05-24T17:00,16.1,85,0.00,80,296.0,13.5,280
2025-05-24T18:00,15.5,84,0.00,100,202.0,13.1,254
2025-05-24T19:00,15.4,80,0.00,37,103.0,13.7,247
2025-05-24T20:00,14.4,90,0.00,43,9.0,16.3,254
2025-05-24T21:00,14.3,93,0.00,63,0.0,16.3,259
2025-05-24T22:00,14.8,95,0.00,100,0.0,16.4,275
2025-05-24T23:00,14.7,92,0.10,100,0.0,15.5,275
2025-05-25T00:00,14.6,94,0.10,100,0.0,14.6,272
2025-05-25T01:00,14.5,96,0.00,100,0.0,14.1,275
2025-05-25T02:00,14.7,95,0.00,100,0.0,13.0,272
2025-05-25T03:00,14.7,97,0.00,99,0.0,13.0,274
2025-05-25T04:00,14.8,97,0.10,100,0.0,11.2,294
2025-05-25T05:00,14.8,96,0.00,100,0.0,8.5,312
2025-05-25T06:00,14.8,97,0.00,90,5.0,5.1,356
2025-05-25T07:00,15.3,93,0.00,100,76.0,4.4,32
2025-05-25T08:00,15.9,87,0.00,100,190.0,5.5,19
2025-05-25T09:00,16.6,81,0.00,26,392.0,5.0,13
2025-05-25T10:00,17.2,76,0.00,7,691.0,5.8,356
2025-05-25T11:00,17.9,70,0.00,2,840.0,3.6,3
2025-05-25T12:00,18.8,64,0.00,0,933.0,5.2,6
2025-05-25T13:00,18.8,65,0.00,0,973.0,5.1,342
2025-05-25T14:00,19.2,62,0.00,6,938.0,4.2,342
2025-05-25T15:00,19.6,60,0.00,2,842.0,4.5,2
2025-05-25T16:00,19.3,64,0.00,2,692.0,5.0,322
2025-05-25T17:00,18.3,69,0.00,0,510.0,6.4,292
2025-05-25T18:00,17.4,73,0.00,0,309.0,8.5,271
2025-05-25T19:00,16.8,77,0.00,0,121.0,9.7,242
2025-05-25T20:00,16.5,75,0.00,0,10.0,9.6,240
2025-05-25T21:00,16.3,71,0.00,27,0.0,7.7,233
2025-05-25T22:00,16.2,65,0.00,87,0.0,6.0,243
2025-05-25T23:00,15.7,65,0.00,100,0.0,5.0,235
2025-05-26T00:00,15.7,62,0.00,98,0.0,4.0,231
2025-05-26T01:00,15.9,58,0.00,99,0.0,2.1,218
2025-05-26T02:00,16.6,54,0.00,100,0.0,0.9,217
2025-05-26T03:00,16.9,53,0.00,99,0.0,0.5,225
2025-05-26T04:00,16.2,54,0.00,100,0.0,1.1,270
2025-05-26T05:00,15.2,58,0.00,100,0.0,3.5,246
2025-05-26T06:00,15.5,58,0.00,98,8.0,4.2,234
2025-05-26T07:00,17.8,54,0.00,100,110.0,4.7,238
2025-05-26T08:00,19.1,52,0.00,99,281.0,4.8,257
2025-05-26T09:00,20.2,51,0.00,100,472.0,4.1,293
2025-05-26T10:00,20.9,46,0.00,89,607.0,4.6,281
2025-05-26T11:00,21.7,46,0.00,22,823.0,4.6,288
2025-05-26T12:00,22.0,46,0.00,0,931.0,4.1,315
2025-05-26T13:00,21.9,51,0.00,5,967.0,4.9,324
2025-05-26T14:00,21.6,52,0.00,82,934.0,4.6,306
2025-05-26T15:00,21.3,48,0.00,68,841.0,5.9,293
2025-05-26T16:00,20.7,50,0.00,0,698.0,7.2,271
2025-05-26T17:00,20.4,52,0.00,0,515.0,8.5,266
2025-05-26T18:00,19.9,55,0.00,32,313.0,9.0,264
2025-05-26T19:00,19.0,61,0.00,0,121.0,9.8,250
2025-05-26T20:00,18.5,51,0.00,0,10.0,8.3,237
2025-05-26T21:00,17.7,45,0.00,1,0.0,5.2,221
2025-05-26T22:00,17.9,32,0.00,0,0.0,3.1,239
2025-05-26T23:00,17.5,33,0.00,0,0.0,3.1,249
2025-05-27T00:00,16.9,35,0.00,0,0.0,3.2,236
2025-05-27T01:00,17.1,34,0.00,0,0.0,2.7,228
2025-05-27T02:00,17.2,35,0.00,0,0.0,1.7,229
2025-05-27T03:00,17.0,36,0.00,0,0.0,1.0,225
2025-05-27T04:00,16.8,38,0.00,0,0.0,1.4,203
2025-05-27T05:00,17.1,38,0.00,0,0.0,0.6,198
2025-05-27T06:00,17.4,42,0.00,0,9.0,0.4,243
2025-05-27T07:00,19.0,52,0.00,0,117.0,1.1,189
2025-05-27T08:00,20.2,47,0.00,0,305.0,1.3,180
2025-05-27T09:00,21.2,51,0.00,0,506.0,0.8,333
2025-05-27T10:00,21.5,56,0.00,0,687.0,3.2,19
2025-05-27T11:00,21.6,58,0.00,0,831.0,5.8,20
2025-05-27T12:00,21.5,64,0.00,0,923.0,5.8,22
2025-05-27T13:00,21.6,62,0.00,0,955.0,5.2,14
2025-05-27T14:00,21.7,58,0.00,0,926.0,4.0,8
2025-05-27T15:00,21.8,54,0.00,0,837.0,3.1,353
2025-05-27T16:00,21.8,52,0.00,0,694.0,2.3,337
2025-05-27T17:00,21.7,51,0.00,0,512.0,1.7,302
2025-05-27T18:00,21.1,53,0.00,0,311.0,3.1,267
2025-05-27T19:00,19.6,73,0.00,0,123.0,1.9,229
2025-05-27T20:00,18.7,57,0.00,3,11.0,1.4,230
2025-05-27T21:00,18.5,48,0.00,1,0.0,1.2,219
2025-05-27T22:00,18.5,41,0.00,13,0.0,2.0,243
2025-05-27T23:00,18.0,42,0.00,21,0.0,2.1,218
2025-05-28T00:00,18.0,42,0.00,96,0.0,1.8,204
2025-05-28T01:00,18.2,41,0.00,90,0.0,0.9,191
2025-05-28T02:00,18.1,41,0.00,16,0.0,0.9,180
2025-05-28T03:00,17.9,41,0.00,81,0.0,1.5,159
2025-05-28T04:00,18.0,40,0.00,90,0.0,1.9,151
2025-05-28T05:00,17.6,40,0.00,100,0.0,2.4,103
2025-05-28T06:00,17.3,45,0.00,100,8.0,4.8,127
2025-05-28T07:00,19.5,44,0.00,100,83.0,4.6,116
2025-05-28T08:00,20.1,52,0.00,100,200.0,7.3,100
2025-05-28T09:00,20.8,57,0.00,100,333.0,7.4,112
2025-05-28T10:00,21.9,58,0.00,100,515.0,7.6,82
2025-05-28T11:00,22.6,60,0.00,100,707.0,9.7,65
2025-05-28T12:00,22.6,64,0.00,100,757.0,10.5,59
2025-05-28T13:00,22.6,67,0.00,100,784.0,11.3,59
2025-05-28T14:00,22.6,70,0.00,100,724.0,10.8,60
2025-05-28T15:00,22.5,71,0.00,100,690.0,11.0,58
2025-05-28T16:00,22.2,74,0.00,100,574.0,9.6,69
2025-05-28T17:00,22.1,78,0.00,100,378.0,7.9,79
2025-05-28T18:00,21.6,83,0.00,100,215.0,6.0,73
2025-05-28T19:00,20.7,89,0.00,100,86.0,4.4,99
2025-05-28T20:00,19.5,89,0.00,100,8.0,2.2,95
2025-05-28T21:00,18.7,88,0.00,100,0.0,2.8,55
2025-05-28T22:00,17.7,92,0.00,100,0.0,1.7,198
2025-05-28T23:00,18.2,81,0.00,100,0.0,1.9,139
2025-05-29T00:00,18.4,69,0.00,100,0.0,3.5,129
2025-05-29T01:00,19.3,57,0.00,99,0.0,5.9,90
2025-05-29T02:00,18.9,59,0.00,100,0.0,8.7,132
2025-05-29T03:00,19.0,57,0.00,72,0.0,8.0,132
2025-05-29T04:00,18.5,59,0.00,0,0.0,8.5,125
2025-05-29T05:00,17.9,59,0.00,0,0.0,8.9,124
2025-05-29T06:00,18.1,58,0.00,0,10.0,9.7,130
2025-05-29T07:00,19.3,61,0.00,0,118.0,11.4,115
2025-05-29T08:00,20.9,63,0.00,0,305.0,10.2,82
2025-05-29T09:00,21.1,68,0.00,0,506.0,12.9,72
2025-05-29T10:00,21.4,75,0.00,0,688.0,13.6,68
2025-05-29T11:00,21.6,76,0.00,0,822.0,14.6,66
2025-05-29T12:00,22.2,68,0.00,0,913.0,13.5,67
2025-05-29T13:00,22.5,66,0.00,0,944.0,14.9,59
2025-05-29T14:00,21.7,69,0.00,0,875.0,15.3,56
2025-05-29T15:00,21.9,63,0.00,0,821.0,13.4,62
2025-05-29T16:00,21.5,63,0.00,0,685.0,11.1,59
2025-05-29T17:00,21.1,63,0.00,2,507.0,9.4,60
2025-05-29T18:00,19.8,65,0.00,2,311.0,7.7,74
2025-05-29T19:00,19.4,61,0.00,1,123.0,6.4,117
2025-05-29T20:00,18.6,62,0.00,1,11.0,4.5,127
2025-05-29T21:00,18.1,64,0.00,0,0.0,4.5,88
2025-05-29T22:00,18.0,76,0.00,31,0.0,8.1,163
2025-05-29T23:00,18.2,75,0.00,6,0.0,4.0,144
2025-05-30T00:00,17.9,74,0.00,0,0.0,2.4,42
2025-05-30T01:00,16.6,82,0.00,0,0.0,0.3,315
2025-05-30T02:00,15.8,83,0.00,0,0.0,1.5,240
2025-05-30T03:00,15.8,80,0.00,0,0.0,0.2,180
2025-05-30T04:00,15.5,77,0.00,3,0.0,2.7,157
2025-05-30T05:00,16.3,71,0.00,0,0.0,1.9,163
2025-05-30T06:00,17.4,69,0.00,0,10.0,0.7,180
2025-05-30T07:00,19.5,65,0.00,0,117.0,1.0,248
2025-05-30T08:00,19.2,72,0.00,0,303.0,3.7,325
2025-05-30T09:00,19.7,72,0.00,0,503.0,5.1,321
2025-05-30T10:00,20.8,67,0.00,0,688.0,2.9,356
2025-05-30T11:00,20.9,68,0.00,0,833.0,4.5,344
2025-05-30T12:00,21.2,67,0.00,0,924.0,3.8,355
2025-05-30T13:00,21.3,68,0.00,0,956.0,4.6,342
2025-05-30T14:00,21.1,70,0.00,0,926.0,4.8,338
2025-05-30T15:00,20.9,71,0.00,0,839.0,5.9,322
2025-05-30T16:00,20.8,71,0.00,1,700.0,3.2,317
2025-05-30T17:00,20.7,69,0.00,0,517.0,6.7,297
2025-05-30T18:00,19.7,62,0.00,0,316.0,7.2,252
2025-05-30T19:00,19.5,61,0.00,0,127.0,5.5,238
2025-05-30T20:00,17.9,57,0.00,0,12.0,4.3,237
2025-05-30T21:00,18.5,48,0.00,0,0.0,5.8,231
2025-05-30T22:00,17.4,59,0.00,0,0.0,2.9,330
2025-05-30T23:00,16.8,61,0.00,16,0.0,1.2,231
2025-05-31T00:00,16.4,63,0.00,4,0.0,1.9,248
2025-05-31T01:00,15.9,67,0.00,15,0.0,2.2,246
2025-05-31T02:00,15.6,68,0.00,94,0.0,1.0,211
2025-05-31T03:00,15.6,67,0.00,88,0.0,1.3,188
2025-05-31T04:00,15.5,69,0.00,19,0.0,1.6,207
2025-05-31T05:00,15.7,69,0.00,99,0.0,1.3,172
2025-05-31T06:00,16.3,69,0.00,100,10.0,1.5,166
2025-05-31T07:00,18.4,64,0.00,100,101.0,0.7,166
2025-05-31T08:00,19.2,68,0.00,100,237.0,1.2,333
2025-05-31T09:00,20.1,71,0.00,100,447.0,3.8,5
2025-05-31T10:00,21.2,76,0.00,100,658.0,6.4,18
2025-05-31T11:00,21.1,79,0.00,100,581.0,6.9,15
2025-05-31T12:00,21.1,79,0.00,100,484.0,6.7,9
2025-05-31T13:00,21.7,78,0.00,100,702.0,8.4,353
2025-05-31T14:00,21.3,79,0.00,100,710.0,8.7,346
2025-05-31T15:00,20.7,80,0.00,100,511.0,6.3,358
2025-05-31T16:00,20.2,82,0.00,100,335.0,5.5,322
2025-05-31T17:00,19.4,83,0.00,100,308.0,6.9,295
2025-05-31T18:00,19.3,82,0.00,100,169.0,5.7,259
2025-05-31T19:00,19.5,85,0.00,100,67.0,9.0,232
2025-05-31T20:00,18.8,91,0.00,100,5.0,2.3,241
2025-05-31T21:00,18.1,92,0.00,100,0.0,2.0,270
2025-05-31T22:00,17.4,90,0.00,100,0.0,2.9,263
2025-05-31T23:00,17.3,90,0.00,100,0.0,3.3,229
