subject_id,seed,date,mode,analysis_type,total_curtailment_mwh,daily_curtailment_mwh,total_unserved_mwh,max_line_loading,mean_line_loading,final_soc_mwh,min_soc_mwh,max_soc_mwh,total_charge_mwh,total_discharge_mwh,ess_utilization_pct
2025-05-03,,2025-05-03,Heuristic_Rule,main_all_valid_may,47.76391912587138,47.76391912587138,1774.3444167149391,1.6386590300401491,0.22077075794750065,0.0,0.0,400.0,231.57894736842104,380.0,152.89473684210526
2025-05-03,,2025-05-03,Deterministic_Opt,main_all_valid_may,133.25103127501825,133.25103127501825,1844.4307780603808,1.0179812105149542,0.22001418465956027,0.0,0.0,199.5,210.0,360.525,142.63125
2025-05-03,,2025-05-03,Rolling_Greedy,main_all_valid_may,0.0,0.0,1790.9170032562201,1.0397751834597415,0.20522289255201698,2.183465480254098,1.0884468853838172,183.14311559801396,21.76880953755299,188.5720584014001,52.58521698473828
2025-05-03,,2025-05-03,Stochastic_Proposed,main_all_valid_may,0.0,0.0,1979.4890616576204,1.0179812105149542,0.21580720578907,210.60520708926708,180.0,210.60520708926708,32.216007462386386,0.0,8.054001865596597
2025-05-03,,2025-05-03,SVR_ResidualQuantile,main_all_valid_may,0.0,0.0,1936.7390616576204,1.0179812105149542,0.2132779088499536,165.60520708926705,135.0,180.0,32.216007462386386,42.75,18.741501865596597
2025-05-04,,2025-05-04,Heuristic_Rule,main_all_valid_may,696.3210671411447,696.3210671411447,1319.4292200276655,1.0053216290773954,0.17911277279625817,0.0,0.0,400.0,231.57894736842104,380.0,152.89473684210526
2025-05-04,,2025-05-04,Deterministic_Opt,main_all_valid_may,774.3539913519371,774.3539913519371,1391.9478929076429,1.008618165757134,0.1858512716860262,0.0,0.0,345.61164176740004,363.8017281762106,499.33105967903003,215.78319696381016
2025-05-04,,2025-05-04,Rolling_Greedy,main_all_valid_may,693.2779903341019,693.2779903341019,1451.3178227150697,1.0190637401075637,0.18183608582625446,301.6324893901767,162.5747763725593,400.0,253.45895438339332,113.1958414103446,91.66369894843447
2025-05-04,,2025-05-04,Stochastic_Proposed,main_all_valid_may,702.5080030548751,702.5080030548751,1564.5136641254142,1.008618165757134,0.18436129370014276,235.0,180.0,235.0,57.89473684210526,0.0,14.473684210526317
2025-05-04,,2025-05-04,SVR_ResidualQuantile,main_all_valid_may,620.8556939239622,620.8556939239622,1521.7636641254144,1.008618165757134,0.18233084587652018,235.0,135.0,235.0,105.26315789473686,42.75,37.00328947368422
2025-05-05,,2025-05-05,Heuristic_Rule,main_all_valid_may,12.42493134152408,12.42493134152408,2014.53050946797,1.398787125208624,0.22747414421347403,0.0,0.0,400.0,231.57894736842104,380.0,152.89473684210526
2025-05-05,,2025-05-05,Deterministic_Opt,main_all_valid_may,26.04139918982197,26.04139918982197,2024.240529687471,1.0540087032631498,0.22750054426853628,0.0,0.0,199.5,210.0,360.525,142.63125
2025-05-05,,2025-05-05,Rolling_Greedy,main_all_valid_may,0.0,0.0,2110.375873471957,1.1194694917190344,0.21904979365423846,28.74584361241742,1.23848430685028,180.0,35.27726305891025,175.52917847886997,52.701610384445054
2025-05-05,,2025-05-05,Stochastic_Proposed,main_all_valid_may,0.0,0.0,2285.9050519508273,1.0540087032631498,0.2274398868979921,191.96401598801677,180.0,191.96401598801677,12.593701040017656,0.0,3.1484252600044145
2025-05-05,,2025-05-05,SVR_ResidualQuantile,main_all_valid_may,0.0,0.0,2243.1550519508273,1.0540087032631498,0.22446840891181227,145.7940406003976,135.0,180.0,11.362148000418522,42.75,13.528037000104632
2025-05-06,,2025-05-06,Heuristic_Rule,main_all_valid_may,6.003181535001207,6.003181535001207,2209.0110623463725,1.6603483952515863,0.24133941249470167,0.0,0.0,400.0,231.57894736842104,380.0,152.89473684210526
2025-05-06,,2025-05-06,Deterministic_Opt,main_all_valid_may,1.4355556573336763,1.4355556573336763,2150.6536941322424,1.094552997777883,0.23697874443579792,0.0,0.0,199.5,210.0,360.525,142.63125
2025-05-06,,2025-05-06,Rolling_Greedy,main_all_valid_may,0.0,0.0,2306.378790315709,1.2091551528277873,0.23317460114011815,53.426511633443106,0.0,180.0,56.23843329836115,170.99999999999997,56.80960832459028
2025-05-06,,2025-05-06,Stochastic_Proposed,main_all_valid_may,0.0,0.0,2446.5987903157093,1.0746454843888453,0.23760876842565892,147.6,147.6,180.0,0.0,30.779999999999998,7.694999999999999
2025-05-06,,2025-05-06,SVR_ResidualQuantile,main_all_valid_may,0.0,0.0,2392.6140903157093,1.0746454843888453,0.23416217576114504,90.774,90.774,180.0,0.0,84.76469999999999,21.191174999999998
2025-05-07,,2025-05-07,Heuristic_Rule,main_all_valid_may,523.4849369726697,523.4849369726697,1734.816628362304,1.1808406967416354,0.21489598322952372,0.0,0.0,400.0,231.57894736842104,380.0,152.89473684210526
2025-05-07,,2025-05-07,Deterministic_Opt,main_all_valid_may,651.3263553283715,651.3263553283715,1792.1871058324548,1.2099684655767042,0.22218321002749877,0.0,0.0,199.5,210.0,360.525,142.63125
2025-05-07,,2025-05-07,Rolling_Greedy,main_all_valid_may,517.4874046167214,517.4874046167214,1933.5900220777578,1.4644589546475906,0.23338953244966684,400.0,150.72869127414424,400.0,322.94970284853076,82.46210682079904,101.35295241733245
2025-05-07,,2025-05-07,Stochastic_Proposed,main_all_valid_may,543.2856666302838,543.2856666302838,1947.760665340648,1.1808406967416354,0.21904312092695521,158.014,158.014,235.0,57.89473684210526,73.13669999999999,32.75785921052632
2025-05-07,,2025-05-07,SVR_ResidualQuantile,main_all_valid_may,452.99174958281526,452.99174958281526,1900.1654288985567,1.1808406967416354,0.21557614048832976,158.014,135.0,235.0,105.26315789473685,115.8867,55.28746447368421
2025-05-08,,2025-05-08,Heuristic_Rule,main_all_valid_may,539.3105617537849,539.3105617537849,1867.142839133442,1.154608974882115,0.22507980763168145,0.0,0.0,400.0,231.57894736842104,380.0,152.89473684210526
